time,rflux,flux,
1325.5442, 0.99992950, 0.99983903,
1325.5456, 0.99961161, 0.99952094,
1325.5470, 0.99990269, 0.99981163,
1325.5484, 1.0000896, 0.99999827,
1325.5498, 0.99997494, 0.99988316,
1325.5511, 0.99990325, 0.99981136,
1325.5525, 0.99979361, 0.99970125,
1325.5539, 0.99991817, 0.99982556,
1325.5553, 0.99972927, 0.99963644,
1325.5567, 1.0000114, 0.99991817,
1325.5581, 0.99965345, 0.99955991,
1325.5595, 0.99973797, 0.99964431,
1325.5609, 0.99983123, 0.99973720,
1325.5623, 0.99999756, 0.99990303,
1325.5636, 1.0001224, 1.0000277,
1325.5650, 1.0000207, 0.99992574,
1325.5664, 0.99979278, 0.99969756,
1325.5678, 1.0001182, 1.0000226,
1325.5692, 1.0002057, 1.0001099,
1325.5706, 1.0001527, 1.0000565,
1325.5720, 1.0000458, 0.99994950,
1325.5734, 1.0001574, 1.0000606,
1325.5748, 1.0000610, 0.99996413,
1325.5761, 1.0001286, 1.0000313,
1325.5775, 1.0001335, 1.0000361,
1325.5789, 0.99991796, 0.99982010,
1325.5803, 1.0001682, 1.0000701,
1325.5817, 1.0001918, 1.0000934,
1325.5831, 0.99995704, 0.99985834,
1325.5845, 1.0002045, 1.0001056,
1325.5859, 1.0001438, 1.0000444,
1325.5873, 1.0001380, 1.0000386,
1325.5886, 1.0000899, 0.99999017,
1325.5900, 1.0001808, 1.0000808,
1325.5914, 1.0001179, 1.0000175,
1325.5928, 1.0002199, 1.0001193,
1325.5942, 1.0001855, 1.0000845,
1325.5956, 1.0000244, 0.99992323,
1325.5970, 1.0002031, 1.0001016,
1325.5984, 1.0000672, 0.99996548,
1325.5998, 1.0001019, 0.99999984,
1325.6011, 1.0002823, 1.0001800,
1325.6025, 1.0001593, 1.0000567,
1325.6039, 1.0001941, 1.0000914,
1325.6053, 1.0003184, 1.0002151,
1325.6067, 1.0001030, 0.99999936,
1325.6081, 1.0001614, 1.0000577,
1325.6095, 1.0001563, 1.0000522,
1325.6109, 0.99991748, 0.99981307,
1325.6123, 1.0001390, 1.0000342,
1325.6136, 1.0002901, 1.0001850,
1325.6150, 1.0001796, 1.0000744,
1325.6164, 1.0000477, 0.99994225,
1325.6178, 1.0002306, 1.0001245,
1325.6192, 1.0001018, 0.99999555,
1325.6206, 1.0003429, 1.0002365,
1325.6220, 1.0001816, 1.0000748,
1325.6234, 1.0002409, 1.0001336,
1325.6248, 1.0001563, 1.0000487,
1325.6261, 1.0001780, 1.0000701,
1325.6275, 0.99998745, 0.99987922,
1325.6289, 1.0001496, 1.0000411,
1325.6303, 0.99998052, 0.99987194,
1325.6317, 0.99975074, 0.99964170,
1325.6331, 0.99995564, 0.99984634,
1325.6345, 1.0000084, 0.99989860,
1325.6359, 1.0003323, 1.0002222,
1325.6373, 1.0003242, 1.0002138,
1325.6386, 1.0000935, 0.99998279,
1325.6400, 1.0000364, 0.99992539,
1325.6414, 1.0001353, 1.0000239,
1325.6428, 1.0000736, 0.99996204,
1325.6442, 1.0000519, 0.99993984,
1325.6456, 1.0001320, 1.0000196,
1325.6470, 0.99995257, 0.99983993,
1325.6484, 0.99996838, 0.99985539,
1325.6498, 1.0002245, 1.0001112,
1325.6511, 1.0001788, 1.0000652,
1325.6525, 1.0001786, 1.0000646,
1325.6539, 1.0001991, 1.0000849,
1325.6553, 1.0000753, 0.99996061,
1325.6567, 1.0002089, 1.0000940,
1325.6581, 1.0000841, 0.99996879,
1325.6595, 1.0002037, 1.0000881,
1325.6609, 1.0002793, 1.0001633,
1325.6623, 1.0001242, 1.0000079,
1325.6636, 1.0003606, 1.0002440,
1325.6650, 1.0001119, 0.99999496,
1325.6664, 1.0000081, 0.99989082,
1325.6678, 1.0000820, 0.99996434,
1325.6692, 1.0000208, 0.99990289,
1325.6706, 1.0000219, 0.99990365,
1325.6720, 1.0001002, 0.99998161,
1325.6734, 1.0000711, 0.99995200,
1325.6748, 1.0000371, 0.99991776,
1325.6761, 1.0000605, 0.99994091,
1325.6775, 1.0001604, 1.0000403,
1325.6789, 1.0002119, 1.0000915,
1325.6803, 1.0002358, 1.0001151,
1325.6817, 1.0002770, 1.0001559,
1325.6831, 1.0000161, 0.99989462,
1325.6845, 0.99982992, 0.99970813,
1325.6859, 1.0000932, 0.99997113,
1325.6873, 1.0002149, 1.0000923,
1325.6886, 0.99994257, 0.99981969,
1325.6900, 1.0003177, 1.0001945,
1325.6914, 1.0000143, 0.99989077,
1325.6928, 1.0001854, 1.0000614,
1325.6942, 1.0001568, 1.0000326,
1325.6956, 1.0001240, 0.99999957,
1325.6970, 1.0000731, 0.99994833,
1325.6984, 1.0001296, 1.0000045,
1325.6998, 1.0002673, 1.0001418,
1325.7011, 1.0002042, 1.0000782,
1325.7025, 1.0002282, 1.0001019,
1325.7039, 1.0001747, 1.0000480,
1325.7053, 1.0001286, 1.0000015,
1325.7067, 1.0003151, 1.0001878,
1325.7081, 1.0001332, 1.0000055,
1325.7095, 1.0000153, 0.99988731,
1325.7109, 1.0000730, 0.99994453,
1325.7123, 1.0001082, 0.99997960,
1325.7136, 1.0000752, 0.99994622,
1325.7150, 1.0000658, 0.99993638,
1325.7164, 1.0000311, 0.99990125,
1325.7178, 1.0000400, 0.99990996,
1325.7192, 1.0001495, 1.0000189,
1325.7206, 1.0002240, 1.0000931,
1325.7220, 1.0000915, 0.99996024,
1325.7234, 1.0001262, 0.99999458,
1325.7248, 1.0002386, 1.0001067,
1325.7261, 1.0000923, 0.99996002,
1325.7275, 1.0000800, 0.99994754,
1325.7289, 1.0001054, 0.99997251,
1325.7303, 1.0002333, 1.0001002,
1325.7317, 1.0000474, 0.99991380,
1325.7331, 1.0001404, 1.0000064,
1325.7345, 1.0000739, 0.99993956,
1325.7359, 1.0000908, 0.99995623,
1325.7373, 1.0001725, 1.0000376,
1325.7386, 1.0001507, 1.0000154,
1325.7400, 1.0001457, 1.0000101,
1325.7414, 1.0000712, 0.99993511,
1325.7428, 1.0000855, 0.99994910,
1325.7442, 0.99982658, 0.99968977,
1325.7456, 1.0003597, 1.0002225,
1325.7470, 1.0001668, 1.0000293,
1325.7484, 1.0001943, 1.0000565,
1325.7498, 1.0001212, 0.99998289,
1325.7511, 1.0000448, 0.99990619,
1325.7525, 1.0000432, 0.99990431,
1325.7539, 1.0000856, 0.99994633,
1325.7553, 1.0001529, 1.0000133,
1325.7567, 1.0001045, 0.99996465,
1325.7581, 1.0001767, 1.0000365,
1325.7595, 1.0000252, 0.99988456,
1325.7609, 1.0002344, 1.0000935,
1325.7623, 1.0000741, 0.99993276,
1325.7636, 1.0000868, 0.99994530,
1325.7650, 1.0000937, 0.99995175,
1325.7664, 0.99986212, 0.99971982,
1325.7678, 1.0000694, 0.99992669,
1325.7692, 1.0001120, 0.99996898,
1325.7706, 1.0006347, 1.0004913,
1325.7720, 1.0002129, 1.0000692,
1325.7734, 1.0001723, 1.0000283,
1325.7748, 1.0001726, 1.0000283,
1325.7761, 1.0001835, 1.0000388,
1325.7775, 1.0001251, 0.99998000,
1325.7789, 1.0002294, 1.0000841,
1325.7803, 1.0002575, 1.0001118,
1325.7817, 1.0001747, 1.0000287,
1325.7831, 1.0001009, 0.99995457,
1325.7845, 1.0001208, 0.99997391,
1325.7859, 1.0001313, 0.99998418,
1325.7873, 1.0002264, 1.0000790,
1325.7886, 1.0002692, 1.0001214,
1325.7900, 1.0003286, 1.0001806,
1325.7914, 1.0001972, 1.0000488,
1325.7928, 1.0002135, 1.0000648,
1325.7942, 1.0002548, 1.0001057,
1325.7956, 1.0003090, 1.0001597,
1325.7970, 1.0001903, 1.0000405,
1325.7984, 0.99987159, 0.99972155,
1325.7998, 1.0000502, 0.99989976,
1325.8011, 0.99993809, 0.99978732,
1325.8025, 1.0001005, 0.99994962,
1325.8039, 1.0002111, 1.0000598,
1325.8053, 1.0001805, 1.0000288,
1325.8067, 1.0002673, 1.0001154,
1325.8081, 1.0001420, 0.99998975,
1325.8095, 1.0002994, 1.0001468,
1325.8109, 1.0001338, 0.99998089,
1325.8123, 1.0002514, 1.0000982,
1325.8136, 1.0002416, 1.0000881,
1325.8150, 1.0002263, 1.0000724,
1325.8164, 1.0002965, 1.0001423,
1325.8178, 1.0002034, 1.0000490,
1325.8192, 0.99993765, 0.99978283,
1325.8206, 1.0001473, 0.99999219,
1325.8220, 1.0001708, 1.0000156,
1325.8234, 1.0002426, 1.0000869,
1325.8248, 0.99988379, 0.99972779,
1325.8261, 1.0002276, 1.0000713,
1325.8275, 1.0002152, 1.0000586,
1325.8289, 1.0003058, 1.0001489,
1325.8303, 1.0000309, 0.99987377,
1325.8317, 1.0002032, 1.0000456,
1325.8331, 1.0000421, 0.99988433,
1325.8345, 1.0000151, 0.99985689,
1325.8359, 1.0002554, 1.0000970,
1325.8373, 1.0002700, 1.0001113,
1325.8386, 1.0000306, 0.99987168,
1325.8400, 1.0001066, 0.99994726,
1325.8414, 1.0002596, 1.0001000,
1325.8428, 1.0002117, 1.0000520,
1325.8442, 1.0002135, 1.0000533,
1325.8456, 1.0003280, 1.0001675,
1325.8470, 1.0001493, 0.99998849,
1325.8484, 1.0002538, 1.0000929,
1325.8498, 1.0000498, 0.99988850,
1325.8511, 1.0001306, 0.99996903,
1325.8525, 1.0001402, 0.99997848,
1325.8539, 1.0001928, 1.0000306,
1325.8553, 1.0000434, 0.99988092,
1325.8567, 1.0002960, 1.0001334,
1325.8581, 1.0001560, 0.99999314,
1325.8595, 1.0001730, 1.0000097,
1325.8609, 1.0001924, 1.0000290,
1325.8623, 1.0000692, 0.99990557,
1325.8636, 1.0003075, 1.0001435,
1325.8650, 1.0001217, 0.99995729,
1325.8664, 1.0001590, 0.99999445,
1325.8678, 1.0003615, 1.0001968,
1325.8692, 0.99999692, 0.99983196,
1325.8706, 1.0001883, 1.0000230,
1325.8720, 1.0001271, 0.99996153,
1325.8734, 1.0000214, 0.99985561,
1325.8748, 1.0000205, 0.99985444,
1325.8761, 1.0000823, 0.99991619,
1325.8775, 0.99997212, 0.99980549,
1325.8789, 1.0000556, 0.99988886,
1325.8803, 1.0002558, 1.0000887,
1325.8817, 1.0000457, 0.99987843,
1325.8831, 1.0000668, 0.99989925,
1325.8845, 1.0001362, 0.99996839,
1325.8859, 1.0000655, 0.99989740,
1325.8873, 1.0001663, 0.99999805,
1325.8886, 1.0002317, 1.0000633,
1325.8900, 1.0001258, 0.99995706,
1325.8914, 1.0002383, 1.0000693,
1325.8928, 1.0001314, 0.99996240,
1325.8942, 1.0001858, 1.0000162,
1325.8956, 1.0001685, 0.99999890,
1325.8970, 1.0002226, 1.0000527,
1325.8984, 0.99998402, 0.99981406,
1325.8998, 1.0001438, 0.99997349,
1325.9011, 1.0001339, 0.99996340,
1325.9025, 1.0003510, 1.0001802,
1325.9039, 1.0001242, 0.99995326,
1325.9053, 1.0002678, 1.0000967,
1325.9067, 1.0003865, 1.0002150,
1325.9081, 1.0002770, 1.0001054,
1325.9095, 1.0002478, 1.0000760,
1325.9109, 1.0001965, 1.0000245,
1325.9123, 1.0002941, 1.0001218,
1325.9136, 1.0004296, 1.0002570,
1325.9150, 1.0002316, 1.0000590,
1325.9164, 1.0001349, 0.99996215,
1325.9178, 1.0001738, 1.0000009,
1325.9192, 0.99991986, 0.99974670,
1325.9206, 1.0003251, 1.0001517,
1325.9220, 1.0000806, 0.99990715,
1325.9234, 1.0002539, 1.0000802,
1325.9248, 1.0002355, 1.0000616,
1325.9261, 1.0001280, 0.99995405,
1325.9275, 0.99993198, 0.99975774,
1325.9289, 0.99994632, 0.99977184,
1325.9303, 1.0001744, 0.99999983,
1325.9317, 1.0003289, 1.0001540,
1325.9331, 1.0004049, 1.0002299,
1325.9345, 1.0001595, 0.99998443,
1325.9359, 0.99992138, 0.99974607,
1325.9373, 1.0001690, 0.99999348,
1325.9386, 1.0000388, 0.99986320,
1325.9400, 1.0001472, 0.99997140,
1325.9414, 1.0000588, 0.99988289,
1325.9428, 1.0003054, 1.0001293,
1325.9442, 1.0003550, 1.0001787,
1325.9456, 1.0005495, 1.0003729,
1325.9470, 1.0002133, 1.0000366,
1325.9484, 1.0003933, 1.0002165,
1325.9498, 1.0001115, 0.99993457,
1325.9511, 1.0003459, 1.0001687,
1325.9525, 1.0001786, 1.0000014,
1325.9539, 1.0002360, 1.0000586,
1325.9553, 1.0000106, 0.99983315,
1325.9567, 1.0002286, 1.0000510,
1325.9581, 1.0001702, 0.99999248,
1325.9595, 1.0001347, 0.99995684,
1325.9609, 1.0002737, 1.0000956,
1325.9623, 0.99997252, 0.99979434,
1325.9650, 1.0000523, 0.99987362,
1325.9664, 1.0001889, 1.0000102,
1325.9678, 0.99984504, 0.99966629,
1325.9692, 1.0002254, 1.0000464,
1325.9706, 1.0003029, 1.0001237,
1325.9720, 1.0002458, 1.0000665,
1325.9734, 0.99997482, 0.99979545,
1325.9748, 1.0001002, 0.99992069,
1325.9761, 0.99994964, 0.99977003,
1325.9775, 1.0001716, 0.99999186,
1325.9789, 1.0002441, 1.0000643,
1325.9803, 1.0002158, 1.0000359,
1325.9817, 1.0000990, 0.99991893,
1325.9831, 1.0002713, 1.0000911,
1325.9845, 1.0000886, 0.99990828,
1325.9859, 1.0003532, 1.0001727,
1325.9873, 1.0001497, 0.99996910,
1325.9886, 1.0002320, 1.0000512,
1325.9900, 1.0001700, 0.99998901,
1325.9914, 1.0001880, 1.0000070,
1325.9928, 1.0003106, 1.0001295,
1325.9942, 1.0001702, 0.99998898,
1325.9956, 1.0003412, 1.0001598,
1325.9970, 1.0001839, 1.0000024,
1325.9984, 1.0001814, 0.99999998,
1325.9998, 1.0000585, 0.99987682,
1326.0011, 1.0001681, 0.99998643,
1326.0025, 0.99996460, 0.99978272,
1326.0039, 1.0001490, 0.99996696,
1326.0053, 1.0001908, 1.0000087,
1326.0067, 1.0001643, 0.99998217,
1326.0081, 0.99998465, 0.99980242,
1326.0095, 1.0001620, 0.99997964,
1326.0109, 1.0001057, 0.99992320,
1326.0123, 1.0002295, 1.0000469,
1326.0136, 0.99997515, 0.99979244,
1326.0150, 1.0000929, 0.99991007,
1326.0164, 1.0002520, 1.0000690,
1326.0178, 1.0001739, 0.99999078,
1326.0192, 1.0000522, 0.99986912,
1326.0206, 1.0000026, 0.99981928,
1326.0220, 1.0002619, 1.0000785,
1326.0234, 1.0001159, 0.99993250,
1326.0248, 1.0003446, 1.0001610,
1326.0261, 1.0001674, 0.99998371,
1326.0275, 1.0002073, 1.0000236,
1326.0289, 1.0003039, 1.0001201,
1326.0303, 1.0001857, 1.0000018,
1326.0317, 1.0001234, 0.99993931,
1326.0331, 1.0002594, 1.0000753,
1326.0345, 1.0002912, 1.0001070,
1326.0359, 1.0001360, 0.99995160,
1326.0373, 1.0002267, 1.0000423,
1326.0386, 1.0000869, 0.99990236,
1326.0400, 1.0000703, 0.99988579,
1326.0414, 1.0000531, 0.99986848,
1326.0428, 1.0002314, 1.0000466,
1326.0442, 1.0003122, 1.0001273,
1326.0456, 1.0001834, 0.99999836,
1326.0470, 0.99995644, 0.99977147,
1326.0484, 0.99993422, 0.99974913,
1326.0498, 1.0001987, 1.0000135,
1326.0511, 1.0003381, 1.0001528,
1326.0525, 1.0000594, 0.99987401,
1326.0539, 1.0001436, 0.99995808,
1326.0553, 1.0003398, 1.0001541,
1326.0567, 1.0002695, 1.0000837,
1326.0581, 1.0001233, 0.99993750,
1326.0595, 1.0003389, 1.0001529,
1326.0609, 1.0001378, 0.99995186,
1326.0623, 1.0001545, 0.99996842,
1326.0636, 1.0002470, 1.0000608,
1326.0650, 1.0002941, 1.0001079,
1326.0664, 1.0003119, 1.0001255,
1326.0678, 1.0002636, 1.0000773,
1326.0692, 1.0002768, 1.0000904,
1326.0706, 1.0003600, 1.0001733,
1326.0720, 1.0003325, 1.0001458,
1326.0734, 1.0002046, 1.0000178,
1326.0748, 1.0002012, 1.0000143,
1326.0761, 1.0003411, 1.0001541,
1326.0775, 1.0002669, 1.0000799,
1326.0789, 1.0002375, 1.0000503,
1326.0803, 1.0003800, 1.0001928,
1326.0817, 1.0000393, 0.99985210,
1326.0831, 1.0003035, 1.0001162,
1326.0845, 1.0001971, 1.0000096,
1326.0859, 1.0003009, 1.0001135,
1326.0873, 1.0002778, 1.0000903,
1326.0886, 1.0001094, 0.99992152,
1326.0900, 1.0001042, 0.99991635,
1326.0914, 1.0001026, 0.99991475,
1326.0928, 1.0001720, 0.99998411,
1326.0942, 1.0001060, 0.99991789,
1326.0956, 1.0002794, 1.0000912,
1326.0970, 1.0002477, 1.0000594,
1326.0984, 1.0000975, 0.99990945,
1326.0998, 0.99992469, 0.99973639,
1326.1011, 1.0001380, 0.99994943,
1326.1025, 1.0001883, 0.99999956,
1326.1039, 1.0003716, 1.0001829,
1326.1053, 1.0000908, 0.99990186,
1326.1067, 1.0002832, 1.0000944,
1326.1081, 1.0001602, 0.99997122,
1326.1095, 1.0000738, 0.99988462,
1326.1109, 1.0001783, 0.99998916,
1326.1123, 1.0001565, 0.99996730,
1326.1136, 1.0004523, 1.0002629,
1326.1150, 1.0003593, 1.0001697,
1326.1164, 1.0001188, 0.99992927,
1326.1178, 1.0001329, 0.99994327,
1326.1192, 1.0001717, 0.99998200,
1326.1206, 1.0002267, 1.0000368,
1326.1220, 1.0002605, 1.0000706,
1326.1234, 1.0001978, 1.0000076,
1326.1248, 1.0000639, 0.99987391,
1326.1261, 1.0004549, 1.0002646,
1326.1275, 1.0001007, 0.99991032,
1326.1289, 1.0002775, 1.0000870,
1326.1303, 1.0003737, 1.0001831,
1326.1317, 0.99994152, 0.99975095,
1326.1331, 1.0001293, 0.99993857,
1326.1345, 1.0002592, 1.0000683,
1326.1359, 1.0001603, 0.99996931,
1326.1373, 1.0001824, 0.99999141,
1326.1386, 1.0002296, 1.0000384,
1326.1400, 1.0002803, 1.0000890,
1326.1414, 0.99985382, 0.99966244,
1326.1428, 1.0002272, 1.0000357,
1326.1442, 1.0002478, 1.0000561,
1326.1456, 1.0003223, 1.0001306,
1326.1470, 1.0004891, 1.0002973,
1326.1484, 1.0003486, 1.0001566,
1326.1498, 1.0002285, 1.0000364,
1326.1511, 1.0002999, 1.0001077,
1326.1525, 1.0002783, 1.0000861,
1326.1539, 1.0002144, 1.0000220,
1326.1553, 1.0003894, 1.0001968,
1326.1567, 0.99993934, 0.99974674,
1326.1581, 1.0001674, 0.99997468,
1326.1595, 1.0001612, 0.99996836,
1326.1609, 1.0002948, 1.0001019,
1326.1622, 1.0002598, 1.0000668,
1326.1636, 1.0000119, 0.99981870,
1326.1650, 1.0001300, 0.99993679,
1326.1664, 1.0004025, 1.0002089,
1326.1678, 1.0001219, 0.99992845,
1326.1692, 1.0001884, 0.99999480,
1326.1706, 1.0002927, 1.0000989,
1326.1720, 1.0002051, 1.0000112,
1326.1734, 1.0001355, 0.99994147,
1326.1747, 1.0002655, 1.0000713,
1326.1761, 1.0001982, 1.0000039,
1326.1775, 1.0000754, 0.99988101,
1326.1789, 1.0000404, 0.99984585,
1326.1803, 1.0001566, 0.99996193,
1326.1817, 0.99990022, 0.99970537,
1326.1831, 1.0002221, 1.0000271,
1326.1845, 0.99999730, 0.99980219,
1326.1859, 1.0002275, 1.0000323,
1326.1872, 1.0000843, 0.99988879,
1326.1886, 1.0002879, 1.0000922,
1326.1900, 1.0003745, 1.0001786,
1326.1914, 1.0002261, 1.0000302,
1326.1928, 1.0001343, 0.99993838,
1326.1942, 1.0002169, 1.0000208,
1326.1956, 1.0001888, 0.99999246,
1326.1970, 1.0001347, 0.99993833,
1326.1984, 1.0001291, 0.99993251,
1326.1997, 1.0001713, 0.99997457,
1326.2011, 1.0002358, 1.0000389,
1326.2025, 1.0000607, 0.99986366,
1326.2039, 1.0004252, 1.0002281,
1326.2053, 1.0000405, 0.99984325,
1326.2067, 1.0000750, 0.99987745,
1326.2081, 1.0002330, 1.0000352,
1326.2095, 1.0003328, 1.0001349,
1326.2109, 1.0003733, 1.0001754,
1326.2122, 1.0001399, 0.99994171,
1326.2136, 1.0000638, 0.99986539,
1326.2150, 1.0002478, 1.0000494,
1326.2164, 1.0001908, 0.99999215,
1326.2178, 1.0001042, 0.99990524,
1326.2192, 1.0002950, 1.0000959,
1326.2206, 1.0001514, 0.99995226,
1326.2220, 1.0003342, 1.0001349,
1326.2234, 0.99999194, 0.99979243,
1326.2247, 1.0001931, 0.99999338,
1326.2261, 1.0001695, 0.99996958,
1326.2275, 1.0001950, 0.99999496,
1326.2289, 1.0001462, 0.99994592,
1326.2303, 1.0002341, 1.0000336,
1326.2317, 1.0002817, 1.0000810,
1326.2331, 1.0002374, 1.0000365,
1326.2345, 1.0000376, 0.99983668,
1326.2359, 1.0002740, 1.0000728,
1326.2372, 0.99997241, 0.99977111,
1326.2386, 1.0002157, 1.0000142,
1326.2400, 1.0000435, 0.99984184,
1326.2414, 1.0002039, 1.0000020,
1326.2428, 1.0000732, 0.99987101,
1326.2442, 1.0001943, 0.99999204,
1326.2456, 1.0004129, 1.0002106,
1326.2470, 1.0003609, 1.0001582,
1326.2484, 1.0000967, 0.99989379,
1326.2497, 1.0003478, 1.0001448,
1326.2511, 1.0004980, 1.0002948,
1326.2525, 1.0002747, 1.0000712,
1326.2539, 1.0002623, 1.0000586,
1326.2553, 1.0001832, 0.99997937,
1326.2567, 1.0000784, 0.99987429,
1326.2581, 1.0000460, 0.99984175,
1326.2595, 1.0000696, 0.99986518,
1326.2609, 0.99997605, 0.99977142,
1326.2622, 1.0002328, 1.0000280,
1326.2636, 1.0002110, 1.0000060,
1326.2650, 1.0003574, 1.0001522,
1326.2664, 1.0002936, 1.0000880,
1326.2678, 1.0001085, 0.99990287,
1326.2692, 0.99991175, 0.99970593,
1326.2706, 1.0001515, 0.99994541,
1326.2720, 1.0002585, 1.0000522,
1326.2734, 1.0000735, 0.99986709,
1326.2747, 1.0003346, 1.0001278,
1326.2761, 1.0002951, 1.0000884,
1326.2775, 1.0002773, 1.0000701,
1326.2789, 1.0002139, 1.0000066,
1326.2803, 1.0002624, 1.0000548,
1326.2817, 1.0000450, 0.99983727,
1326.2831, 1.0000586, 0.99985074,
1326.2845, 1.0001875, 0.99997932,
1326.2859, 1.0001109, 0.99990252,
1326.2872, 1.0002746, 1.0000661,
1326.2886, 1.0002691, 1.0000603,
1326.2900, 1.0000550, 0.99984589,
1326.2914, 1.0002149, 1.0000056,
1326.2928, 1.0000745, 0.99986515,
1326.2942, 1.0002253, 1.0000156,
1326.2956, 1.0002973, 1.0000875,
1326.2970, 1.0001845, 0.99997444,
1326.2984, 1.0001308, 0.99992045,
1326.2997, 1.0001759, 0.99996526,
1326.3011, 1.0001933, 0.99998242,
1326.3025, 1.0003468, 1.0001359,
1326.3039, 1.0001875, 0.99997643,
1326.3053, 1.0002103, 0.99999905,
1326.3067, 1.0001189, 0.99990722,
1326.3081, 1.0001571, 0.99994528,
1326.3095, 1.0000873, 0.99987518,
1326.3109, 1.0000890, 0.99987669,
1326.3122, 1.0002837, 1.0000713,
1326.3136, 1.0003884, 1.0001757,
1326.3150, 1.0003529, 1.0001400,
1326.3164, 1.0002357, 1.0000227,
1326.3178, 1.0002407, 1.0000273,
1326.3192, 1.0003279, 1.0001143,
1326.3206, 1.0002748, 1.0000609,
1326.3220, 1.0001887, 0.99997469,
1326.3234, 1.0005256, 1.0003113,
1326.3247, 1.0001760, 0.99996158,
1326.3261, 1.0001113, 0.99989652,
1326.3275, 1.0003634, 1.0001485,
1326.3289, 1.0002549, 1.0000397,
1326.3303, 1.0001405, 0.99992525,
1326.3317, 1.0000713, 0.99985563,
1326.3331, 1.0001894, 0.99997366,
1326.3345, 1.0003162, 1.0001001,
1326.3359, 1.0000855, 0.99986941,
1326.3372, 1.0001168, 0.99990038,
1326.3386, 1.0002827, 1.0000661,
1326.3400, 1.0001458, 0.99992896,
1326.3414, 1.0003786, 1.0001615,
1326.3428, 1.0002432, 1.0000259,
1326.3442, 1.0003271, 1.0001095,
1326.3456, 1.0002428, 1.0000251,
1326.3470, 1.0002647, 1.0000465,
1326.3484, 1.0002702, 1.0000520,
1326.3525, 1.0001995, 0.99998061,
1326.3539, 1.0002557, 1.0000367,
1326.3553, 1.0002103, 0.99999103,
1326.3567, 1.0001845, 0.99996515,
1326.3581, 1.0003232, 1.0001035,
1326.3595, 1.0001167, 0.99989670,
1326.3609, 1.0002368, 1.0000166,
1326.3622, 1.0001281, 0.99990773,
1326.3636, 1.0001502, 0.99992957,
1326.3650, 1.0002723, 1.0000515,
1326.3664, 1.0001629, 0.99994186,
1326.3678, 1.0001895, 0.99996841,
1326.3692, 1.0001729, 0.99995152,
1326.3706, 1.0002490, 1.0000274,
1326.3720, 1.0003133, 1.0000914,
1326.3734, 1.0002193, 0.99999719,
1326.3747, 1.0001567, 0.99993444,
1326.3761, 1.0000196, 0.99979706,
1326.3775, 1.0003291, 1.0001063,
1326.3789, 1.0004587, 1.0002357,
1326.3803, 1.0001233, 0.99990015,
1326.3817, 1.0002563, 1.0000330,
1326.3831, 1.0002042, 0.99998073,
1326.3845, 1.0001764, 0.99995251,
1326.3859, 1.0001509, 0.99992704,
1326.3872, 1.0003065, 1.0000823,
1326.3886, 1.0002367, 1.0000124,
1326.3900, 1.0002398, 1.0000150,
1326.3914, 1.0001985, 0.99997364,
1326.3928, 1.0003811, 1.0001561,
1326.3942, 1.0001945, 0.99996928,
1326.3956, 1.0002102, 0.99998482,
1326.3970, 1.0003046, 1.0000790,
1326.3984, 1.0001892, 0.99996359,
1326.3997, 1.0001803, 0.99995432,
1326.4011, 1.0002023, 0.99997617,
1326.4025, 1.0001300, 0.99990356,
1326.4039, 1.0004136, 1.0001868,
1326.4053, 1.0003490, 1.0001221,
1326.4067, 1.0000805, 0.99985369,
1326.4081, 1.0003983, 1.0001710,
1326.4095, 1.0001940, 0.99996651,
1326.4109, 1.0002272, 0.99999979,
1326.4122, 1.0001346, 0.99990686,
1326.4136, 1.0000775, 0.99984964,
1326.4150, 1.0001499, 0.99992174,
1326.4164, 1.0002710, 1.0000427,
1326.4178, 1.0002352, 1.0000067,
1326.4192, 1.0002452, 1.0000166,
1326.4206, 1.0002114, 0.99998252,
1326.4220, 1.0003804, 1.0001514,
1326.4234, 1.0002991, 1.0000697,
1326.4247, 1.0003537, 1.0001242,
1326.4261, 1.0003318, 1.0001021,
1326.4275, 1.0002226, 0.99999280,
1326.4289, 1.0002589, 1.0000288,
1326.4303, 0.99999761, 0.99976747,
1326.4317, 1.0003145, 1.0000841,
1326.4331, 1.0003321, 1.0001017,
1326.4345, 1.0000546, 0.99982381,
1326.4359, 1.0002125, 0.99998155,
1326.4372, 1.0003306, 1.0000995,
1326.4386, 1.0001142, 0.99988300,
1326.4400, 1.0001281, 0.99989682,
1326.4414, 1.0001133, 0.99988186,
1326.4428, 1.0002202, 0.99998837,
1326.4442, 1.0000038, 0.99977204,
1326.4456, 1.0004286, 1.0001965,
1326.4470, 1.0001722, 0.99993998,
1326.4484, 0.99992089, 0.99968862,
1326.4497, 1.0000641, 0.99983154,
1326.4511, 1.0004146, 1.0001819,
1326.4525, 1.0003329, 1.0001000,
1326.4539, 1.0003204, 1.0000874,
1326.4553, 1.0001358, 0.99990249,
1326.4567, 1.0002897, 1.0000562,
1326.4581, 1.0002930, 1.0000595,
1326.4595, 1.0002692, 1.0000356,
1326.4609, 1.0002146, 0.99998094,
1326.4622, 1.0004435, 1.0002095,
1326.4636, 1.0002633, 1.0000290,
1326.4650, 1.0002909, 1.0000567,
1326.4664, 1.0002860, 1.0000515,
1326.4678, 1.0002234, 0.99998883,
1326.4692, 1.0002813, 1.0000465,
1326.4706, 1.0000606, 0.99982579,
1326.4720, 1.0001814, 0.99994650,
